# query	subject	ANI%
AG-895-J15	AH-326-M23	69.1701449275362
AG-895-J19	AG-313-A04	72.0964464692483
AG-895-J19	AG-319-D07	70.1386206896551
AG-895-J19	AG-319-M14	77.0975503875969
AG-895-J19	AG-325-E20	72.1514462809915
AG-895-J19	AG-325-G21	74.5296646341463
AG-895-J19	AG-325-L02	78.919010989011
AG-895-J19	AG-325-L05	78.8838134430727
AG-895-J19	AG-333-D08	79.2066068965517
AG-895-J19	AG-337-F02	70.0366141732283
AG-895-J19	AG-337-G11	88.0260208816705
AG-895-J19	AG-337-I10	74.6829207920792
AG-895-J19	AG-337-K15	68.6869135802469
AG-895-J19	AG-349-D08	72.373621495327
AG-895-J19	AG-349-G20	68.7459523809523
AG-895-J19	AG-359-C09	76.8837548891786
AG-895-J19	AG-359-G22	79.4171690140845
AG-895-J19	AG-359-I09	81.0488276836157
AG-895-J19	AG-359-J18	74.7949491525423
AG-895-J19	AG-359-N17	74.4826842105263
AG-895-J19	AG-359-O11	74.8282198142414
AG-895-J19	AG-365-D07	74.5364814814814
AG-895-J19	AG-365-P03	75.3878559999999
AG-895-J19	AG-390-C22	72.3030360934182
AG-895-J19	AG-390-G23	77.5636607142857
AG-895-J19	AG-390-I07	69.8859999999999
AG-895-J19	AG-390-L20	69.1182666666666
AG-895-J19	AG-390-M15	72.3112836438923
AG-895-J19	AG-404-B04	74.519258114374
AG-895-J19	AG-404-C23	72.1571021377672
AG-895-J19	AG-404-N13	74.6573354735152
AG-895-J19	AG-404-N21	70.3823809523809
AG-895-J19	AG-404-P08	69.3854320987654
AG-895-J19	AG-410-O02	77.3109523809523
AG-895-J19	AG-414-A03	72.1202173913044
AG-895-J19	AG-414-B15	71.8768112798264
AG-895-J19	AG-414-D07	72.2869117647058
AG-895-J19	AG-414-E02	72.1276321353065
AG-895-J19	AG-414-E06	69.7338235294117
AG-895-J19	AG-422-C13	79.7289986282578
AG-895-J19	AG-422-E02	69.7335526315789
AG-895-J19	AG-422-G15	78.3337042682926
AG-895-J19	AG-422-J16	69.7541496598639
AG-895-J19	AG-422-M03	69.0708510638298
AG-895-J19	AG-422-N03	69.5403225806451
AG-895-J19	AG-426-B11	79.3136813922354
AG-895-J19	AG-426-D09	79.7549757869249
AG-895-J19	AG-426-F20	68.9849999999999
AG-895-J19	AG-426-I10	80.060491183879
AG-895-J19	AG-426-K19	79.8560505319148
AG-895-J19	AG-426-L15	72.0922098214285
AG-895-J19	AG-426-L19	74.4325
AG-895-J19	AG-426-L23	71.9965738758029
AG-895-J19	AG-426-M05	77.3420438957475
AG-895-J19	AG-426-O05	71.6123516483516
AG-895-J19	AG-426-P08	79.0538717948718
AG-895-J19	AG-430-A02	71.9702884615384
AG-895-J19	AG-430-F03	72.0549240780911
AG-895-J19	AG-430-G14	71.8232548179871
AG-895-J19	AG-430-K14	74.9569424460431
AG-895-J19	AG-435-M21	71.7116999999999
AG-895-J19	AG-439-B12	75.1044075829384
AG-895-J19	AG-439-D15	70.3628571428571
AG-895-J19	AG-439-I14	80.434676056338
AG-895-J19	AG-439-I19	74.6457345971564
AG-895-J19	AG-439-N16	72.4034366925065
AG-895-J19	AG-439-O05	71.7175886524822
AG-895-J19	AG-447-B22	79.3338243626062
AG-895-J19	AG-447-E07	74.9396091205211
AG-895-J19	AG-447-N08	79.1007875
AG-895-J19	AG-447-N18	80.688968058968
AG-895-J19	AG-447-O15	69.5452032520325
AG-895-J19	AG-447-P19	72.1824657534246
AG-895-J19	AG-447-P22	79.2787231352718
AG-895-J19	AG-453-G21	74.7122463768115
AG-895-J19	AG-453-I04	77.6261791044775
AG-895-J19	AG-457-M14	69.8326666666666
AG-895-J19	AG-461-B13	77.0442857142856
AG-895-J19	AG-461-M14	76.5910793650793
AG-895-J19	AG-461-M18	74.284373088685
AG-895-J19	AG-470-G21	74.2795030120481
AG-895-J19	AG-470-L20	74.482445482866
AG-895-J19	AG-891-D10	74.963062200957
AG-895-J19	AG-891-E06	74.2825965996909
AG-895-J19	AG-891-G06	69.7630120481927
AG-895-J19	AG-891-J18	69.8525609756097
AG-895-J19	AG-891-K05	69.7209677419354
AG-895-J19	AG-891-K19	69.9800684931506
AG-895-J19	AG-891-K21	69.7396875
AG-895-J19	AG-891-L02	92.1641596130592
AG-895-J19	AG-891-P06	69.9442105263157
AG-895-J19	AG-891-P20	69.9487857142857
AG-895-J19	AG-892-B11	74.6263404825737
AG-895-J19	AG-892-C18	79.7664713541665
AG-895-J19	AG-892-E23	69.934375
AG-895-J19	AG-892-F10	68.7257647058823
AG-895-J19	AG-892-J03	74.9029303547961
AG-895-J19	AG-892-M06	69.760569105691
AG-895-J19	AG-893-A21	69.9605369127516
AG-895-J19	AG-893-B07	69.5784848484848
AG-895-J19	AG-893-E15	69.4354320987654
AG-895-J19	AG-893-E16	69.9369318181818
AG-895-J19	AG-893-E21	69.7918518518518
AG-895-J19	AG-893-J08	74.633003952569
AG-895-J19	AG-893-K07	68.5173469387755
AG-895-J19	AG-893-L04	69.9241129032258
AG-895-J19	AG-893-M03	70.4323664122137
AG-895-J19	AG-893-N22	76.9673050615595
AG-895-J19	AG-894-B06	74.5708052708638
AG-895-J19	AG-894-E10	74.6916903409091
AG-895-J19	AG-894-G18	74.8568690095846
AG-895-J19	AG-894-I07	70.0449606299212
AG-895-J19	AG-894-I19	80.2753649167732
AG-895-J19	AG-894-J16	80.5049999999999
AG-895-J19	AG-894-K14	79.3372368421052
AG-895-J19	AG-894-K15	90.0047642679902
AG-895-J19	AG-894-M18	74.6334499999999
AG-895-J19	AG-894-N13	69.810205479452
AG-895-J19	AG-894-O02	69.7028395061728
AG-895-J19	AG-894-O04	69.9084146341463
AG-895-J19	AG-894-P23	77.6221348314607
AG-895-J19	AG-895-B06	79.3171944444444
AG-895-J19	AG-895-B20	68.8559493670886
AG-895-J19	AG-895-K10	79.9677606635071
AG-895-J19	AG-896-A02	70.0890780141844
AG-895-J19	AG-896-A16	68.8735555555555
AG-895-J19	AG-896-C18	80.2394409148665
AG-895-J19	AG-896-F06	74.3914556040756
AG-895-J19	AG-896-K10	81.1980693641619
AG-895-J19	AG-897-E09	69.4433333333333
AG-895-J19	AG-897-G09	74.6214986376022
AG-895-J19	AG-898-J19	74.7119018404907
AG-895-J19	AG-899-B02	68.842909090909
AG-895-J19	AG-899-C17	74.4702610114192
AG-895-J19	AG-899-G03	74.5871897810219
AG-895-J19	AG-899-I09	69.0392307692307
AG-895-J19	AG-899-M17	69.9976666666666
AG-895-J19	AG-899-N21	76.9527175368139
AG-895-J19	AG-900-E18	99.1546453089247
AG-895-J19	AG-900-G22	74.6674757281553
AG-895-J19	AG-900-I13	74.6500409836066
AG-895-J19	AG-900-M14	70.0394999999999
AG-895-J19	AG-900-M23	74.3182564102563
AG-895-J19	AG-901-I21	74.6269381598793
AG-895-J19	AG-903-E15	81.3131420765027
AG-895-J19	AG-903-F09	81.4132738853502
AG-895-J19	AG-903-L07	74.4331515151514
AG-895-J19	AG-903-M21	71.863
AG-895-J19	AG-903-O08	81.2768694550063
AG-895-J19	AG-904-K16	69.6489411764705
AG-895-J19	AG-904-O04	69.5654117647059
AG-895-J19	AG-905-B19	71.8911520737326
AG-895-J19	AG-905-E11	74.4912630014859
AG-895-J19	AG-905-M05	74.5898893499308
AG-895-J19	AG-905-O21	69.9927868852459
AG-895-J19	AG-907-B04	69.8509722222222
AG-895-J19	AG-907-B09	70.8793518518518
AG-895-J19	AG-907-C04	79.7941542288557
AG-895-J19	AG-907-C09	74.7321774193548
AG-895-J19	AG-907-I19	68.8696103896103
AG-895-J19	AG-908-F18	74.6093408360129
AG-895-J19	AG-908-F20	92.7766556655664
AG-895-J19	AG-908-I21	74.7899686520375
AG-895-J19	AG-909-E04	79.7997010463377
AG-895-J19	AG-910-B05	79.6441340075853
AG-895-J19	AG-910-G09	69.918904109589
AG-895-J19	AG-911-E02	70.1899999999999
AG-895-J19	AG-911-F16	68.9462337662337
AG-895-J19	AG-911-G06	79.6635714285714
AG-895-J19	AG-911-J19	74.721742543171
AG-895-J19	AG-911-K15	74.8856421356421
AG-895-J19	AG-911-N14	74.6220393811533
AG-895-J19	AG-912-C08	92.5625681818182
AG-895-J19	AG-912-D10	72.231747368421
AG-895-J19	AG-912-E13	74.7626358148893
AG-895-J19	AG-912-J06	71.9605733944954
AG-895-J19	AG-912-J07	69.7351162790697
AG-895-J19	AG-912-M06	74.5127164685908
AG-895-J19	AG-913-A07	74.4773129770992
AG-895-J19	AG-913-E11	90.846184690158
AG-895-J19	AG-913-G10	74.7010638297871
AG-895-J19	AG-913-I14	71.9426050420168
AG-895-J19	AG-913-I22	74.7257731958763
AG-895-J19	AG-914-A09	74.7584161490683
AG-895-J19	AG-914-B14	77.3818389261744
AG-895-J19	AG-914-G22	76.9744710860367
AG-895-J19	AG-915-B23	71.8043400447427
AG-895-J19	AG-915-C06	70.1138582677165
AG-895-J19	AG-915-C08	80.2855862068965
AG-895-J19	AG-915-G14	74.6666399999999
AG-895-J19	AG-915-I10	69.81
AG-895-J19	AG-915-J15	80.0377628032345
AG-895-J19	AG-915-O06	70.3097520661156
AG-895-J19	AG-916-B06	74.5904229607251
AG-895-J19	AG-916-D16	72.1746680497925
AG-895-J19	AG-916-E19	75.0036856745478
AG-895-J19	AG-916-I16	70.1199290780141
AG-895-J19	AG-916-J06	76.9520251396647
AG-895-J19	AG-916-L20	69.9560526315789
AG-895-J19	AG-916-M06	76.8857917261056
AG-895-J19	AG-916-M14	69.4354081632653
AG-895-J19	AG-916-M15	76.9415549597855
AG-895-J19	AG-916-N14	77.4291248391248
AG-895-J19	AG-916-N15	69.7277777777777
AG-895-J19	AG-916-O06	72.2621596244131
AG-895-J19	AG-916-O22	71.9927472527472
AG-895-J19	AG-917-C08	76.9604677623261
AG-895-J19	AG-917-E05	75.1193655589124
AG-895-J19	AG-917-I17	76.9037386804656
AG-895-J19	AG-917-K20	72.1375303643724
AG-895-J19	AG-917-N08	71.6593103448275
AG-895-J19	AG-917-P07	77.0697877984085
AG-895-J19	AG-918-E06	74.6379790419161
AG-895-J19	AG-918-G15	75.1352907801417
AG-895-J19	AG-918-K13	74.8614245810055
AG-895-J19	AG-918-P10	74.4661538461538
AG-895-J19	AG-918-P15	78.9247891566265
AG-895-J19	AG-919-A02	75.0428699551569
AG-895-J19	AG-919-D10	69.6127631578947
AG-895-J19	AG-919-I13	71.8905405405405
AG-895-J19	AG-920-I06	74.6922826086955
AG-895-J19	AG-920-I21	71.9112293144207
AG-895-J19	AG-920-I23	74.7509686609687
AG-895-J19	AG-920-K11	76.867909090909
AG-895-J19	AG-920-L18	72.3311637931034
AG-895-J19	AH-287-B07	77.2838778220451
AG-895-J19	AH-287-E08	79.5399019607842
AG-895-J19	AH-287-E19	71.853465116279
AG-895-J19	AH-287-J18	79.3665081521738
AG-895-J19	AH-287-O09	74.8068588770865
AG-895-J19	AH-321-D15	69.4596969696969
AG-895-J19	AH-321-D17	80.5272604422604
AG-895-J19	AH-321-G15	88.741918767507
AG-895-J19	AH-321-K15	80.3034765624999
AG-895-J19	AH-321-N11	78.5130536451169
AG-895-K10	AG-313-A04	72.0388713318285
AG-895-K10	AG-319-D07	70.5097674418604
AG-895-K10	AG-319-M14	77.2956726094003
AG-895-K10	AG-325-E20	72.0663126252504
AG-895-K10	AG-325-G21	74.6378348909658
AG-895-K10	AG-325-L02	79.7313256113256
AG-895-K10	AG-325-L05	79.7770081967212
AG-895-K10	AG-333-D08	79.4492329149233
AG-895-K10	AG-337-F02	70.57
AG-895-K10	AG-337-G11	79.3945959595959
AG-895-K10	AG-337-K15	68.9576712328767
AG-895-K10	AG-349-D08	72.4861342592592
AG-895-K10	AG-349-G20	69.1085714285714
AG-895-K10	AG-359-C09	77.0085388739946
AG-895-K10	AG-359-G22	80.1217561683599
AG-895-K10	AG-359-I09	80.1574415204678
AG-895-K10	AG-359-J18	74.6356027164686
AG-895-K10	AG-359-N17	74.3117090909091
AG-895-K10	AG-359-O11	74.700078616352
AG-895-K10	AG-365-P03	75.2698397435897
AG-895-K10	AG-390-C22	72.44425
AG-895-K10	AG-390-G23	77.2163729246488
AG-895-K10	AG-390-L20	69.6690410958903
AG-895-K10	AG-390-M15	72.5463225806451
AG-895-K10	AG-404-B04	74.6653162650602
AG-895-K10	AG-404-C23	72.1477652370202
AG-895-K10	AG-404-N13	74.9509555189456
AG-895-K10	AG-404-N21	70.434044117647
AG-895-K10	AG-404-P08	69.9401204819277
AG-895-K10	AG-410-O02	77.1468436154949
AG-895-K10	AG-414-A03	71.9775810473815
AG-895-K10	AG-414-B15	71.868621495327
AG-895-K10	AG-414-D07	72.2673068893528
AG-895-K10	AG-414-E02	72.1102222222222
AG-895-K10	AG-414-E06	69.9653383458646
AG-895-K10	AG-422-C13	79.6687446504992
AG-895-K10	AG-422-E02	70.4371942446043
AG-895-K10	AG-422-G15	78.6793040847201
AG-895-K10	AG-422-J16	70.5819708029196
AG-895-K10	AG-422-M03	68.8065384615384
AG-895-K10	AG-422-N03	69.918407079646
AG-895-K10	AG-426-B11	79.6057989690721
AG-895-K10	AG-426-D09	80.2782665094339
AG-895-K10	AG-426-F20	69.2314772727272
AG-895-K10	AG-426-I10	80.1299873417721
AG-895-K10	AG-426-K19	79.7783909574467
AG-895-K10	AG-426-L15	71.9970227272728
AG-895-K10	AG-426-L19	74.3222749590835
AG-895-K10	AG-426-L23	72.2284518828451
AG-895-K10	AG-426-M05	77.1646546961326
AG-895-K10	AG-426-O05	71.6024776785714
AG-895-K10	AG-426-P08	79.4532341526519
AG-895-K10	AG-430-A02	71.9233985330073
AG-895-K10	AG-430-F03	72.0453917050691
AG-895-K10	AG-430-G14	71.7250967741935
AG-895-K10	AG-430-K14	75.1795628415299
AG-895-K10	AG-435-M21	71.8653002610965
AG-895-K10	AG-439-B12	75.1438853503184
AG-895-K10	AG-439-D15	70.6595999999999
AG-895-K10	AG-439-I14	79.8573027259683
AG-895-K10	AG-439-I19	74.5594166666666
AG-895-K10	AG-439-N16	72.2610447761194
AG-895-K10	AG-439-O05	71.9055155875299
AG-895-K10	AG-447-B22	80.1322638888888
AG-895-K10	AG-447-E07	74.8732686084143
AG-895-K10	AG-447-N08	79.5346378653113
AG-895-K10	AG-447-O15	70.1039495798319
AG-895-K10	AG-447-P19	72.1393793103448
AG-895-K10	AG-447-P22	79.9457381258023
AG-895-K10	AG-453-G21	74.6872824156305
AG-895-K10	AG-453-I04	77.2444879518072
AG-895-K10	AG-457-M14	69.9388235294117
AG-895-K10	AG-461-B13	77.0857203994294
AG-895-K10	AG-461-M14	76.7221690590111
AG-895-K10	AG-461-M18	74.4272989377846
AG-895-K10	AG-470-G21	74.2203968253966
AG-895-K10	AG-891-D10	74.85384359401
AG-895-K10	AG-891-E06	74.3276656626506
AG-895-K10	AG-891-J18	69.9887912087911
AG-895-K10	AG-891-K05	70.2924161073825
AG-895-K10	AG-891-K19	70.562803030303
AG-895-K10	AG-891-K21	70.4513675213675
AG-895-K10	AG-891-L02	80.1791842105263
AG-895-K10	AG-891-P06	70.4664347826086
AG-895-K10	AG-891-P20	70.5221052631578
AG-895-K10	AG-892-B11	74.4747682119205
AG-895-K10	AG-892-C18	79.8986507936507
AG-895-K10	AG-892-E23	69.7556818181818
AG-895-K10	AG-892-F10	69.0692222222222
AG-895-K10	AG-892-J03	74.6267460317461
AG-895-K10	AG-892-M06	70.3087719298245
AG-895-K10	AG-893-A21	70.2783561643835
AG-895-K10	AG-893-B07	70.6996610169491
AG-895-K10	AG-893-E15	70.043409090909
AG-895-K10	AG-893-E16	70.1829166666666
AG-895-K10	AG-893-E21	69.9228421052631
AG-895-K10	AG-893-J08	74.5550275482093
AG-895-K10	AG-893-K07	69.2503773584905
AG-895-K10	AG-893-L04	70.3471544715446
AG-895-K10	AG-893-M03	70.6697727272727
AG-895-K10	AG-893-N22	77.1082590529248
AG-895-K10	AG-894-B06	74.4473478260869
AG-895-K10	AG-894-E10	74.5511208151382
AG-895-K10	AG-894-G18	74.7423454833597
AG-895-K10	AG-894-I07	70.558629032258
AG-895-K10	AG-894-I19	80.3074470899471
AG-895-K10	AG-894-J16	79.8933738601823
AG-895-K10	AG-894-K14	80.2096042216358
AG-895-K10	AG-894-K15	80.2199601593625
AG-895-K10	AG-894-M18	74.4062884927067
AG-895-K10	AG-894-N13	70.3409999999999
AG-895-K10	AG-894-O02	69.7918181818181
AG-895-K10	AG-894-O04	69.8265979381443
AG-895-K10	AG-894-P23	77.3304922644163
AG-895-K10	AG-895-B06	80.2214673913043
AG-895-K10	AG-895-B20	69.151978021978
AG-895-K10	AG-896-A16	69.2709999999999
AG-895-K10	AG-896-C18	79.8460230179027
AG-895-K10	AG-896-F06	74.2803687315634
AG-895-K10	AG-896-K10	80.4551820388349
AG-895-K10	AG-897-E09	69.9505555555555
AG-895-K10	AG-897-G09	74.5438450704225
AG-895-K10	AG-898-J19	74.49
AG-895-K10	AG-899-B02	68.9929166666666
AG-895-K10	AG-899-C17	74.3959145299145
AG-895-K10	AG-899-G03	74.3599624765478
AG-895-K10	AG-899-I09	69.2177027027027
AG-895-K10	AG-899-M17	70.7733620689655
AG-895-K10	AG-899-N21	77.1190495867768
AG-895-K10	AG-900-E18	80.1823700887199
AG-895-K10	AG-900-G22	74.6187520798668
AG-895-K10	AG-900-I13	74.4678337874659
AG-895-K10	AG-900-M14	70.124014084507
AG-895-K10	AG-900-M23	74.3595777027027
AG-895-K10	AG-901-I21	74.4598955223881
AG-895-K10	AG-903-E15	80.2749572649572
AG-895-K10	AG-903-F09	80.3232763157894
AG-895-K10	AG-903-L07	74.2614792899408
AG-895-K10	AG-903-M21	71.7184418604651
AG-895-K10	AG-903-O08	80.3617786561265
AG-895-K10	AG-904-K16	70.006129032258
AG-895-K10	AG-904-O04	69.729746835443
AG-895-K10	AG-905-B19	71.7570935960591
AG-895-K10	AG-905-E11	74.4318703976436
AG-895-K10	AG-905-M05	74.4802762430938
AG-895-K10	AG-905-O21	70.377874015748
AG-895-K10	AG-907-B04	69.7743678160919
AG-895-K10	AG-907-B09	70.9442258064515
AG-895-K10	AG-907-C04	80.5615443037974
AG-895-K10	AG-907-C09	74.7215656565656
AG-895-K10	AG-907-I19	69.4807594936709
AG-895-K10	AG-908-F18	74.6306493506492
AG-895-K10	AG-908-F20	80.0843779904305
AG-895-K10	AG-908-I21	74.6599675850891
AG-895-K10	AG-909-E04	79.3707280832094
AG-895-K10	AG-910-B05	80.4503990024937
AG-895-K10	AG-910-G09	70.3345333333333
AG-895-K10	AG-911-E02	70.3435507246376
AG-895-K10	AG-911-F16	69.245352112676
AG-895-K10	AG-911-G06	80.2965138888887
AG-895-K10	AG-911-J19	74.6805520504731
AG-895-K10	AG-911-K15	75.0134678624813
AG-895-K10	AG-911-N14	74.5858461538461
AG-895-K10	AG-912-C08	79.983940520446
AG-895-K10	AG-912-D10	72.1111382113821
AG-895-K10	AG-912-E13	74.7988391038696
AG-895-K10	AG-912-J06	71.7341037735848
AG-895-K10	AG-912-J07	70.3478823529411
AG-895-K10	AG-912-M06	74.3912162162162
AG-895-K10	AG-913-A07	74.4571472392637
AG-895-K10	AG-913-E11	80.0430490956073
AG-895-K10	AG-913-G10	74.4298994974874
AG-895-K10	AG-913-I14	71.86421875
AG-895-K10	AG-913-I22	74.5515789473684
AG-895-K10	AG-914-A09	74.8559748427673
AG-895-K10	AG-914-B14	77.2295730027547
AG-895-K10	AG-914-G22	77.1294810659185
AG-895-K10	AG-915-B23	71.552918660287
AG-895-K10	AG-915-C06	70.3956896551723
AG-895-K10	AG-915-C08	80.0507313642756
AG-895-K10	AG-915-G14	74.5127961432507
AG-895-K10	AG-915-I10	70.132738095238
AG-895-K10	AG-915-J15	93.1440850059031
AG-895-K10	AG-915-O06	70.7489380530973
AG-895-K10	AG-916-B06	74.5487816455695
AG-895-K10	AG-916-D16	72.3103925619834
AG-895-K10	AG-916-E19	74.7483898305084
AG-895-K10	AG-916-I16	70.504306569343
AG-895-K10	AG-916-J06	76.9330959302325
AG-895-K10	AG-916-L20	69.9570967741935
AG-895-K10	AG-916-M06	77.008175074184
AG-895-K10	AG-916-M14	70.0120792079208
AG-895-K10	AG-916-M15	76.9585792349727
AG-895-K10	AG-916-N14	77.1896627756161
AG-895-K10	AG-916-N15	69.7641176470588
AG-895-K10	AG-916-O06	72.2349311926606
AG-895-K10	AG-916-O22	72.1270685579196
AG-895-K10	AG-917-C08	76.979590268886
AG-895-K10	AG-917-E05	74.975260804769
AG-895-K10	AG-917-I17	76.9336015831134
AG-895-K10	AG-917-K20	72.037995951417
AG-895-K10	AG-917-N08	71.4042335766423
AG-895-K10	AG-917-P07	76.9623822341857
AG-895-K10	AG-918-E06	74.5058510638297
AG-895-K10	AG-918-G15	74.9714835948644
AG-895-K10	AG-918-K13	74.7891971830985
AG-895-K10	AG-918-P10	74.5025289256197
AG-895-K10	AG-918-P15	78.9665701219512
AG-895-K10	AG-919-A02	74.8056017830608
AG-895-K10	AG-919-D10	69.7692045454545
AG-895-K10	AG-919-I13	71.6280043383948
AG-895-K10	AG-920-I21	71.5192924528302
AG-895-K10	AG-920-K11	76.9919266055046
AG-895-K10	AG-920-L18	72.4802325581395
AG-895-K10	AH-287-B07	76.9930282637954
AG-895-K10	AH-287-E08	79.320652173913
AG-895-K10	AH-287-E19	71.609802955665
AG-895-K10	AH-287-J18	80.1652581521739
AG-895-K10	AH-287-O09	74.6388789237667
AG-895-K10	AH-321-D15	69.5268367346938
AG-895-K10	AH-321-D17	79.7266018158235
AG-895-K10	AH-321-G15	79.4727421758568
AG-895-K10	AH-321-K15	79.5017994505494
AG-895-K10	AH-321-N11	78.7635099337747
AG-895-L23	AG-313-A04	70.4925524475525
AG-895-L23	AG-319-D07	69.2682
AG-895-L23	AG-319-M14	70.7591011235954
AG-895-L23	AG-325-B10	70.8276229508196
AG-895-L23	AG-325-C18	70.6539160839161
AG-895-L23	AG-325-E20	70.4458199356913
AG-895-L23	AG-325-G21	70.7968913857677
AG-895-L23	AG-325-L02	70.7024444444444
AG-895-L23	AG-325-L05	70.5642335766422
AG-895-L23	AG-333-C10	69.485111111111
AG-895-L23	AG-333-D08	70.7375572519084
AG-895-L23	AG-333-P08	70.3232411067193
AG-895-L23	AG-337-D17	70.7008076923077
AG-895-L23	AG-337-E07	70.0232631578947
AG-895-L23	AG-337-F02	69.3802999999999
AG-895-L23	AG-337-G11	70.6918181818182
AG-895-L23	AG-337-I10	70.7190769230769
AG-895-L23	AG-337-K15	68.993947368421
AG-895-L23	AG-337-N21	69.6225806451612
AG-895-L23	AG-343-E17	70.596074074074
AG-895-L23	AG-349-D08	70.9354940711462
AG-895-L23	AG-349-G20	69.2371951219512
AG-895-L23	AG-349-I05	70.7592708333333
AG-895-L23	AG-349-O05	70.750109489051
AG-895-L23	AG-359-B04	70.4263257575757
AG-895-L23	AG-359-C09	70.6163698630136
AG-895-L23	AG-359-G22	70.6223904382469
AG-895-L23	AG-359-I09	70.7934099616858
AG-895-L23	AG-359-J18	70.4302868852458
AG-895-L23	AG-359-N17	70.8793103448275
AG-895-L23	AG-359-O11	70.7761732851986
AG-895-L23	AG-359-P18	70.5583098591548
AG-895-L23	AG-365-C14	70.6028846153846
AG-895-L23	AG-365-D07	70.5166788321167
AG-895-L23	AG-365-L04	70.8363018867925
AG-895-L23	AG-365-P03	70.6738709677419
AG-895-L23	AG-390-A19	69.7303225806451
AG-895-L23	AG-390-C19	70.8069750889679
AG-895-L23	AG-390-C22	70.6253571428571
AG-895-L23	AG-390-D05	71.0041489361702
AG-895-L23	AG-390-D18	70.8371206225681
AG-895-L23	AG-390-G23	70.7356944444444
AG-895-L23	AG-390-I07	69.6060526315789
AG-895-L23	AG-390-L20	69.7257142857143
AG-895-L23	AG-390-M15	70.7540955631399
AG-895-L23	AG-390-O04	70.8258108108108
AG-895-L23	AG-404-B04	70.3748339483394
AG-895-L23	AG-404-C23	70.6134600760455
AG-895-L23	AG-404-N13	70.8129411764705
AG-895-L23	AG-404-N21	70.094423076923
AG-895-L23	AG-404-P08	69.4822222222222
AG-895-L23	AG-404-P13	70.5593999999999
AG-895-L23	AG-410-K05	70.7248965517241
AG-895-L23	AG-410-L19	70.6872435897435
AG-895-L23	AG-410-O02	70.923663003663
AG-895-L23	AG-414-A03	70.8995081967213
AG-895-L23	AG-414-B15	70.5174305555555
AG-895-L23	AG-414-D07	70.4208417508417
AG-895-L23	AG-414-E02	70.4761616161616
AG-895-L23	AG-414-E06	68.9156637168141
AG-895-L23	AG-414-F21	70.8114227642276
AG-895-L23	AG-414-K15	70.8078799999999
AG-895-L23	AG-414-L04	70.8446439628482
AG-895-L23	AG-414-M23	70.6487547169811
AG-895-L23	AG-422-B15	69.6217796610169
AG-895-L23	AG-422-B23	70.5214285714285
AG-895-L23	AG-422-C13	70.8667518248175
AG-895-L23	AG-422-E02	69.5023529411764
AG-895-L23	AG-422-G15	70.9821621621622
AG-895-L23	AG-422-J16	69.5271311475409
AG-895-L23	AG-422-M03	69.5478048780487
AG-895-L23	AG-422-N03	68.858725490196
AG-895-L23	AG-422-N09	70.0399152542372
AG-895-L23	AG-422-N14	70.7102334630349
AG-895-L23	AG-426-B11	70.7185551330798
AG-895-L23	AG-426-D09	70.9155862068965
AG-895-L23	AG-426-F20	69.1797590361445
AG-895-L23	AG-426-I10	70.6610069444444
AG-895-L23	AG-426-K19	70.5255197132616
AG-895-L23	AG-426-L15	70.6248201438848
AG-895-L23	AG-426-L19	70.4637078651685
AG-895-L23	AG-426-L23	70.4780988593156
AG-895-L23	AG-426-M05	70.795357142857
AG-895-L23	AG-426-O05	70.5140273037542
AG-895-L23	AG-426-P08	70.5742765273311
AG-895-L23	AG-430-A02	70.5795833333334
AG-895-L23	AG-430-B09	70.7570948012232
AG-895-L23	AG-430-E20	70.8011214953271
AG-895-L23	AG-430-F03	70.6902919708028
AG-895-L23	AG-430-G14	70.3930291970802
AG-895-L23	AG-430-I06	70.5281318681319
AG-895-L23	AG-430-K14	70.3723387096774
AG-895-L23	AG-435-M21	70.6194666666666
AG-895-L23	AG-439-B12	70.7484115523465
AG-895-L23	AG-439-C21	70.8149809885931
AG-895-L23	AG-439-D15	69.7511320754716
AG-895-L23	AG-439-G13	70.8445867768594
AG-895-L23	AG-439-I14	70.8708641975308
AG-895-L23	AG-439-I19	70.7048689138576
AG-895-L23	AG-439-N16	70.6999626865671
AG-895-L23	AG-439-O05	70.3831300813008
AG-895-L23	AG-447-B22	70.9498755186721
AG-895-L23	AG-447-C06	70.5013333333333
AG-895-L23	AG-447-C08	70.7107570977917
AG-895-L23	AG-447-E07	70.8583720930232
AG-895-L23	AG-447-K09	70.5809333333333
AG-895-L23	AG-447-K11	70.7851119402984
AG-895-L23	AG-447-M05	70.8474418604651
AG-895-L23	AG-447-N08	70.7413422818792
AG-895-L23	AG-447-N18	70.6450814332247
AG-895-L23	AG-447-O15	69.1826530612245
AG-895-L23	AG-447-P19	70.8012456747405
AG-895-L23	AG-447-P22	70.684109589041
AG-895-L23	AG-453-G19	70.003486238532
AG-895-L23	AG-453-G21	70.3894977168949
AG-895-L23	AG-453-I04	70.8910469314079
AG-895-L23	AG-457-A08	69.5071717171717
AG-895-L23	AG-457-M14	69.4574999999999
AG-895-L23	AG-457-O03	70.7730901287553
AG-895-L23	AG-461-B13	71.2152044609665
AG-895-L23	AG-461-B21	70.67748
AG-895-L23	AG-461-M14	70.8094470046083
AG-895-L23	AG-461-M18	70.8802909090909
AG-895-L23	AG-464-G03	69.5165591397849
AG-895-L23	AG-464-P13	70.7292
AG-895-L23	AG-470-G21	70.5595220588235
AG-895-L23	AG-470-L20	70.5217529880477
